reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,userLang,app_id,translated_content,clean_translated_content
fea78dbc-4a0e-4d2a-a734-c40b66513bfd,Maria Rocha,https://play-lh.googleusercontent.com/a/ACg8ocKH3wsYIKNNb8jGXL3XxPBrtyrobsZjypqu3aOrZxz0=mo,"Is there any way to delete the channels page or part of my whatsapp, I hate seeing all the channels down there and haven't found the part in settings to de activate it",1,7,2.23.18.79,2023-09-18 17:38:25,,,2.23.18.79, EN,com.whatsapp,"Is there any way to delete the channels page or part of my whatsapp, I hate seeing all the channels down there and haven't found the part in settings to de activate it","Is there any way to delete the channels page or part of my whatsapp, I hate seeing all the channels down there and haven't found the part in settings to de activate it"
6fc4f3f0-801d-410b-a72b-f7fae492a7d4,Gangadher Bandari,https://play-lh.googleusercontent.com/a/ACg8ocJt1baJ4cvrqwBOkFyLbyDP90ebAYsvdm8Tpa4awiLu=mo,Ryt,5,1,2.23.18.79,2023-09-18 17:38:22,,,2.23.18.79, EN,com.whatsapp,morning,morning
7fd27b49-47f4-4426-8227-ffb949a7542f,Kingsley Obu,https://play-lh.googleusercontent.com/a/ACg8ocIysSDQoEbLYWA0lQ7KyAPC89zlLQqiSd4QBffkh9tr=mo,Cool,5,0,2.23.10.77,2023-09-18 17:38:09,,,2.23.10.77, EN,com.whatsapp,Cool,Cool
9c9f0c2a-361a-4992-82e2-d70804d87118,Milon Mitra,https://play-lh.googleusercontent.com/a-/ALV-UjWltERptPqDeTCsQlJuISetozEyUINDp8g1NVMcsqjz_hU,Best app,5,0,2.23.18.79,2023-09-18 17:38:09,,,2.23.18.79, EN,com.whatsapp,Best app,Best app
06e609ad-eebf-4cb6-8f56-0756a037e81f,Snehadrit Mukherjee,https://play-lh.googleusercontent.com/a/ACg8ocKUWoTcu_-4DrWkP0FUKmRWLzQpuPkm7m4Q1de4eqv8=mo,Very good app,5,0,2.23.18.79,2023-09-18 17:38:00,,,2.23.18.79, EN,com.whatsapp,Very good app,Very good app
5c1311d6-1d49-46f3-9bad-dd714e3a4483,Nyima Nyass,https://play-lh.googleusercontent.com/a/ACg8ocJU030Eis7LPf6HkjmZQqbJE79tlHQBHhQ7rHLsDhgA=mo,Lamin Njie 7515945,3,0,2.23.8.76,2023-09-18 17:37:58,,,2.23.8.76, EN,com.whatsapp,Lamin Njie 7515945,Lamin Njie 7515945
740768aa-dadd-49c7-8635-ea9531c7f951,Top 5 in world,https://play-lh.googleusercontent.com/a-/ALV-UjXLcwBQb-UHbYD9SPST4xFsv5INRfZ6sSEbQ4svr1y7lpo,Channel recommendations show in status worst app don't be installed,1,3,2.19.330,2023-09-18 17:37:48,,,2.19.330, EN,com.whatsapp,Channel recommendations show in status worst app don't be installed,Channel recommendations show in status worst app don't be installed
2e5a393c-9ee8-4940-b1e7-7f6f7492da22,Ssegiriya Majjidu,https://play-lh.googleusercontent.com/a/ACg8ocLkiZTIb8IErzWhr5fVDjMHFHfdCVqdhIzazweH7INB=mo,Majjidu ssegriya,5,0,2.23.18.79,2023-09-18 17:37:48,,,2.23.18.79, EN,com.whatsapp,Majjidu ssegriya,Majjidu ssegriya
f8f8e477-9de0-43a5-8a97-2c113204501e,Aadil Official,https://play-lh.googleusercontent.com/a/ACg8ocIOwIF7aEqf50jMhJ2LB2RtQXBLRd7KVSJYG90nHXyf=mo,efcgj,3,0,,2023-09-18 17:37:43,,,, EN,com.whatsapp,efcgj,efcgj
7b778f6c-91c3-4650-9e02-cef89ed7983b,Adamo,https://play-lh.googleusercontent.com/a/ACg8ocL7O7OGabWBNnYOwnGBP0aseyFdprri9bZ498mkB7mA=mo,Sankara Adamo 017099,5,4,,2023-09-18 21:52:03,,,,FR,com.whatsapp,Sankara Adamo 017099,Sankara Adamo 017099
19c2068c-8e35-4885-91a4-841a4bd2d302,Amiyao Zare,https://play-lh.googleusercontent.com/a/ACg8ocIOubnX0mV8CCQy_O2_fS1PaS-YGRKb8IdWhhRVwMYh=mo,"Pourquoi vous refusez mon numéro d,ouvrir WhatsApp",5,3,2.23.18.79,2023-09-18 20:08:05,,,2.23.18.79,FR,com.whatsapp,Why are you refusing my number to open WhatsApp,Why are you refusing my number to open WhatsApp
f7e78adc-b683-4081-98d5-410f5e9a9b48,Gnôh Coulibaly,https://play-lh.googleusercontent.com/a/ACg8ocKyS5q567EiKvb_mDj7G-F_qpJz9jSqyNfxDArI7o0g=mo,Messager vocal,1,3,2.23.7.78,2023-09-18 19:12:32,,,2.23.7.78,FR,com.whatsapp,Voicemail,Voicemail
b110a597-db8c-4829-af9e-5a9cb704031a,Elfirasey Fatima,https://play-lh.googleusercontent.com/a/ACg8ocJSHLYuM0ZLWBDJQF68jNH2-FiNWDxwyNETF5vW4kVr=mo,Excellent,5,0,2.23.17.80,2023-09-18 17:52:35,,,2.23.17.80,FR,com.whatsapp,Excellent,Excellent
b52c4ea0-4283-4e52-be61-2cac427692d6,Paul André Yao,https://play-lh.googleusercontent.com/a/ACg8ocKyz6NDwEmli0-89QE-hiLtQt5P9m3cZOyNO4l8MKz4=mo,La mise a jour chaînes est horrible,2,5,2.23.18.79,2023-09-18 17:52:09,,,2.23.18.79,FR,com.whatsapp,Channel update is horrible,Channel update is horrible
5661fd3f-19ae-4337-836a-e43223769cc5,Pape Mamadou Diouf,https://play-lh.googleusercontent.com/a-/ALV-UjVGOWfvP7Z4n-MI1URHrc-2D6vPTQhLPlgsUp5nuYphJQ,Cette application est-elle utile pour connecter en ligne merci,5,0,2.23.18.79,2023-09-18 17:51:37,,,2.23.18.79,FR,com.whatsapp,Is this application useful to connect online thank you,Is this application useful to connect online thank you
007e0fb6-c340-47ea-929e-4dff2533eff9,Hassan Hadjé,https://play-lh.googleusercontent.com/a/ACg8ocIy7IHYMcpedydd7vseWE8jvfOL_uEJA7geymbrdn2u=mo,Which,5,0,,2023-09-18 17:51:24,,,,FR,com.whatsapp,Which,Which
c31f67a4-994c-495b-91d1-7711e6ac05c0,Aida Hamidou,https://play-lh.googleusercontent.com/a/ACg8ocLPB2sMmPWK4VcNgyuGB7LQi4dKcNCRmWPfi7cGBsbb=mo,correct,1,1,2.20.194.16,2023-09-18 17:49:57,,,2.20.194.16,FR,com.whatsapp,correct,correct
20b1c15a-820d-4993-b2b9-c3eb319a4d15,Wilkens Zidor,https://play-lh.googleusercontent.com/a-/ALV-UjW7N8ZS7UTBiDPc3JfTxMowSX-RoQMJoXy0PlFSUmgOrw,Super cool,3,1,2.23.18.79,2023-09-18 17:49:06,,,2.23.18.79,FR,com.whatsapp,Super cool,Super cool
96c5e406-ca47-4d90-84c2-eff76383d7aa,juliette mujinga,https://play-lh.googleusercontent.com/a/ACg8ocL2-oyzUm0TqCvLE0wHl1Ef8eEy_bjYu2xVKc-lqwYy=mo,J'aime trop cette application,5,2,2.23.17.76,2023-09-18 17:47:51,,,2.23.17.76,FR,com.whatsapp,I really like this app,I really like this app
331aa317-8385-417d-a730-c8b7fb39ecca,serge muete,https://play-lh.googleusercontent.com/a/ACg8ocIYX8MyBRpKXPuZSB1Q-48LAKPP9nfV1RluQ0haSZ4G=mo,Serge nteme,5,1,2.23.12.78,2023-09-18 17:46:47,,,2.23.12.78,FR,com.whatsapp,Serge Nteme,Serge Nteme
f264abb8-bd66-46dc-b427-40ac08b2a255,Tail Cout,https://play-lh.googleusercontent.com/a/ACg8ocKcABvqSE3dtb3e-1yja2vnxm3LiNF5ahT5WQJIYld7=mo,Bien,1,0,2.23.18.79,2023-09-18 17:45:51,,,2.23.18.79,FR,com.whatsapp,GOOD,GOOD
babc107d-d737-4f7d-8b5e-44f24c5a6d5f,Fabrice Junior Dahoue,https://play-lh.googleusercontent.com/a/ACg8ocLedje4KOGTPvq1_am2UqDlyRoR3M0Sgph5GZKiuOjw=mo,Moi je vois que c'est très super 🥰,4,0,2.23.12.78,2023-09-18 17:45:24,,,2.23.12.78,FR,com.whatsapp,I see that it’s very great 🥰,I see that it’s very great 🥰
ea7275ca-5378-4861-bf79-74e52c09c633,Lucien Kasereka,https://play-lh.googleusercontent.com/a/ACg8ocKgphqbXDUHDqXS9MU8y5aJ4kWtqcLooH0dLNF28BqC=mo,Bien,4,0,,2023-09-18 17:41:58,,,,FR,com.whatsapp,GOOD,GOOD
eb2aae8d-04c4-4997-affc-e5188f996b50,mohamed barnoch,https://play-lh.googleusercontent.com/a-/ALV-UjWmi9LZoaTj9Ffs2H4HlBjtr-krB98Wish_0E13bYo0KC1S,برنامج رائع,5,0,2.23.12.78,2023-09-18 17:34:13,,,2.23.12.78,FR,com.whatsapp,Great program,Great program
e0c33b72-a9d5-4e8f-a28e-9bc5c73a5916,Aïssa Camara,https://play-lh.googleusercontent.com/a-/ALV-UjX_oYU81DrBRQymTfB8PSK3Yy8RJe61HuIOEJ24IPlE,La dernière mise à jour surcharge l'appli et est inutile. Pas intéressant,4,6,2.23.18.79,2023-09-18 17:33:13,,,2.23.18.79,FR,com.whatsapp,The latest update overloads the app and is useless. Not interesting,The latest update overloads the app and is useless. Not interesting
d99c7558-431e-4bb6-914a-db32c8cbe556,Mahamoudou Kouanda,https://play-lh.googleusercontent.com/a/ACg8ocLqNqSsstpuyY9GrwQXzxsVFaA2y25F0eoIM6QD30Wv=mo,Super,4,0,2.23.18.79,2023-09-18 17:29:06,,,2.23.18.79,FR,com.whatsapp,Super,Super
2ea62dab-97a0-466c-a18e-3f4edbbd718a,Bakari Coulibaly,https://play-lh.googleusercontent.com/a/ACg8ocIHZggJ66HRdRBKAIG5XBnIAs6GOsAWIy1-GdTOcrOL=mo,BakaRa,4,0,2.23.18.79,2023-09-18 17:25:30,,,2.23.18.79,FR,com.whatsapp,BakaRa,BakaRa
a450ca2b-7c0b-4f19-a280-69a4395c78be,Elidja Koudré,https://play-lh.googleusercontent.com/a/ACg8ocLR6H1tDgb1uaittBtWZMsTBmhk64aaJhcpCZbkAOpj=mo,Elidjz koudré,5,0,2.23.12.78,2023-09-18 17:22:14,,,2.23.12.78,FR,com.whatsapp,Elidjz koudré,Elidjz koudré
42501923-6443-4da4-8ad2-fc980658936f,Jael Tshimbomba,https://play-lh.googleusercontent.com/a-/ALV-UjWQ3t2zBsHCBxiLIN1KavyXwXxw0M8jo0rg8ipvJVLc0A,Je ne sais pas,3,0,2.23.12.78,2023-09-18 17:21:28,,,2.23.12.78,FR,com.whatsapp,I don&#39;t know,I don't know
fe8f8c78-cce1-4723-be6d-97a3b0a84907,Sarah Koffi,https://play-lh.googleusercontent.com/a/ACg8ocKgbPNhpA2Cu6jox_zeuEhvitniP73cb6rGk-AIZ92e=mo,Cette application est bon,5,0,,2023-09-18 17:20:02,,,,FR,com.whatsapp,This app is good,This app is good
cfccea9d-3b3d-4352-8b80-994110d4245d,Mouhamed bachir Sall,https://play-lh.googleusercontent.com/a/ACg8ocLlKs31rHMAbrISi_u1LPC3thgxYVSeBalxMeF01v64=mo,Une bonne application mais whatsapp tu me dit de supprimer le message pour tout le monde et ensuite tu vas dire à l'autre que j'ai supprimé quelques chose,3,1,2.23.18.79,2023-09-18 17:17:26,,,2.23.18.79,FR,com.whatsapp,A good application but whatsapp you tell me to delete the message for everyone and then you will tell the other that I deleted something,A good application but whatsapp you tell me to delete the message for everyone and then you will tell the other that I deleted something
523fb3fa-4316-4128-a266-0008bb744e50,Fadwa Makodi,https://play-lh.googleusercontent.com/a/ACg8ocIozxmyc6cePIPk2EBA0vtDpBFrPaPrkzJvGGVk371X=mo,بنننممم بس خو,2,0,2.23.18.79,2023-09-18 17:16:32,,,2.23.18.79,FR,com.whatsapp,Bannnnmmmm just go,Bannnnmmmm just go
9fb97ed1-e7b1-43fa-9e42-bf2ddb799156,Gildas coiffure Codja,https://play-lh.googleusercontent.com/a/ACg8ocKTGd5zzks9h8lVWfWpJdt_TrQaJwFhxVsS1Tmz6ap0=mo,Gildas,5,0,,2023-09-18 17:15:13,,,,FR,com.whatsapp,Gildas,Gildas
c527934d-09ff-438e-83f1-1ca52759539a,Chanchan K. (Source05),https://play-lh.googleusercontent.com/a/ACg8ocIOY57Cw2O-o_8pb0aBUhji4pyWG3DFBvGKwRJ3U4qR=mo,"Depuis la dernière mise à jour, mes correspondants non plus qu'un ecran vert a la place de ma video alors que moi je me vois bien et plus possible d'associer ma tablette après réinstallation de l'appli, le scanner ne fonctionne plus ! Mes appareils fonctionnent parfaitement avec Signal et Skype ! Galaxy Note 10 et Galaxy tab S6 lite",2,1,2.23.18.79,2023-09-18 17:13:30,,,2.23.18.79,FR,com.whatsapp,"Since the last update, my correspondents no longer have a green screen in place of my video whereas I can see myself well and it is no longer possible to associate my tablet after reinstalling the app, the scanner no longer works! My devices work perfectly with Signal and Skype! Galaxy Note 10 and Galaxy tab S6 lite","Since the last update, my correspondents no longer have a green screen in place of my video whereas I can see myself well and it is no longer possible to associate my tablet after reinstalling the app, the scanner no longer works! My devices work perfectly with Signal and Skype! Galaxy Note 10 and Galaxy tab S6 lite"
99237e01-0bf7-4661-9f32-78044688f7e6,Redwardo Hboucha,https://play-lh.googleusercontent.com/a/ACg8ocLr4kUcq07KFsBqxAcsETko0rXYhLoIm5_1NYKydNLa=mo,Yahya Hboucha,3,0,2.23.18.79,2023-09-18 17:10:08,,,2.23.18.79,FR,com.whatsapp,Yahya Hboucha,Yahya Hboucha
ae767fc2-bd53-46ac-a724-a12939bcc1a0,Bintou Toure,https://play-lh.googleusercontent.com/a/ACg8ocLOt6bArl95v6LOzMeEBJKLHfLUHPrKTDxsYll2PfVj=mo,BintouToure,5,0,2.23.12.78,2023-09-18 17:06:15,,,2.23.12.78,FR,com.whatsapp,BintouToure,BintouToure
c73aea48-25db-415f-8467-ff97e4bde5ef,Adel Anes,https://play-lh.googleusercontent.com/a-/ALV-UjU5PS_Qy2mFFc-5On50A6xHS946ALDULwDAilqO7DEBx7c,😍,5,0,2.23.18.79,2023-09-18 17:06:06,,,2.23.18.79,FR,com.whatsapp,😍,😍
3e8571d2-edfa-4534-9d07-d153d53a33ff,نصر الدين عزري,https://play-lh.googleusercontent.com/a/ACg8ocKH1KbVir0qJo_dfbOVhLQSLO1J6DXG9huqt7z0mtmW=mo,ممتاز والله,5,0,,2023-09-18 17:06:01,,,,FR,com.whatsapp,"Excellent, I swear","Excellent, I swear"
a85cb4fb-68f5-403b-b2dd-4751d913b267,Rolande Daaga,https://play-lh.googleusercontent.com/a/ACg8ocL7IFAI9go71toKpIRMtJCMSZtGGie1xiwup0w3OhLW=mo,C'est génial Splendide mais ça manque beaucoup de fonctionnement comme le traducteur et donc je vous en supplie de complément d'information cordialement vous souhaitant une bonne journée cordialement mme,5,0,2.23.12.78,2023-09-18 17:05:44,,,2.23.12.78,FR,com.whatsapp,It&#39;s great Splendid but it lacks a lot of functionality like the translator and so I beg you for additional information cordially wishing you a good day cordially ms,It's great Splendid but it lacks a lot of functionality like the translator and so I beg you for additional information cordially wishing you a good day cordially ms
2d5c274a-f19a-4c53-a2d1-4560e1f3e60a,Jacques Tekno,https://play-lh.googleusercontent.com/a/ACg8ocIpBQArDNDNnGsIb9so487FHOYahRwx5QTblfePoOQR=mo,"J'adore l'application et facile à utiliser,ce pourquoi je donne 5 étoiles",5,0,2.23.12.78,2023-09-18 17:05:22,,,2.23.12.78,FR,com.whatsapp,"I love the app and easy to use, which is why I give 5 stars","I love the app and easy to use, which is why I give 5 stars"
5e557bbf-8592-4690-80b2-bdbd7cf4e653,Farik Sawadogo,https://play-lh.googleusercontent.com/a/ACg8ocIY0UAI65fi88x05ArPCVcGAIeY7lGTxjuVdDJKOA4L=mo,J'adore,5,1,2.23.18.79,2023-09-18 17:02:28,,,2.23.18.79,FR,com.whatsapp,I adore,I adore
15f3d15c-daca-4452-9815-771d23916242,Yussuf Fofana,https://play-lh.googleusercontent.com/a/ACg8ocJ0NF4neXFb7dClpu35DmwSIGZ7xOkMjpldrCUB5gld=mo,Une application simple et facile a utilisé,5,0,2.23.18.79,2023-09-18 17:01:41,,,2.23.18.79,FR,com.whatsapp,A simple and easy to use application,A simple and easy to use application
d5750c7f-d9f6-40fe-be15-95da630aa3c0,Djoro Akano,https://play-lh.googleusercontent.com/a/ACg8ocKEreIQVoQO4d7zColWoTWnwyhFnZKnewAwiJ3dSNM6=mo,A un gros problème il exlu vos numéros pour un grand zéro il vous dit de patienter 24h mais après cela rien Il mon fais plusieurs membres avec leur affaire d'exclusion et dans tout sa il ne vous aide pas a régler le problème 🔥,1,0,2.23.15.81,2023-09-18 17:00:39,,,2.23.15.81,FR,com.whatsapp,Has a big problem he excludes your numbers for a big zero he tells you to wait 24 hours but after that nothing He makes several members with their exclusion case and in all he does not help you to solve the problem 🔥,Has a big problem he excludes your numbers for a big zero he tells you to wait 24 hours but after that nothing He makes several members with their exclusion case and in all he does not help you to solve the problem 🔥
47615062-f454-43d6-8bf1-9e8ad84e7c5e,Aziz Bagaya,https://play-lh.googleusercontent.com/a/ACg8ocJ3mAcPZjiF7Lp6FhBz7z8eB-XqQ6JPtOewlowGeNmc=mo,Mercredi,5,0,2.23.9.75,2023-09-18 16:59:14,,,2.23.9.75,FR,com.whatsapp,Wednesday,Wednesday
0f67312a-7a9a-4712-b219-f704a01a1fad,Caleb Nzoghe Nzoghe,https://play-lh.googleusercontent.com/a/ACg8ocLC0MOnKxhDwwes5ajHV7GoGJPA3S9XMKgvLWud36o6=mo,Quelle appli🔥,5,0,,2023-09-18 16:55:47,,,,FR,com.whatsapp,What app🔥,What app🔥
612d551d-6e0e-473a-9cb4-a16341139820,Benjamin lipawing,https://play-lh.googleusercontent.com/a/ACg8ocKDcP_Mf9igGGuH8XE7PRy1IcvFqSVxXufDNqjsHkSO=mo,Il n'es pas normal que que les correspondants puissent toujours lire les messages supprimés par l'expéditeur. Pourquoi donc avoir mis supprimé pour tous? Application pas très bonne,3,0,2.23.18.79,2023-09-18 16:52:05,,,2.23.18.79,FR,com.whatsapp,It is not normal that correspondents can always read messages deleted by the sender. Why did you put deleted for all? Not very good app,It is not normal that correspondents can always read messages deleted by the sender. Why did you put deleted for all? Not very good app
9dab6c02-fae0-4ddb-96b1-58d9fb0e61e6,Abou Dalila,https://play-lh.googleusercontent.com/a/ACg8ocKYIy-VOFWYNmomt9pLaSNKOMasixcZsroKrrcTodYR=mo,P9opération,2,0,2.23.16.76,2023-09-18 16:50:33,,,2.23.16.76,FR,com.whatsapp,P9operation,P9operation
5479d9ea-cebd-4a73-9158-2b985a63d00d,jean akouèyon,https://play-lh.googleusercontent.com/a/ACg8ocIZobtqrYS5nw2zAvUKgYvpD21y_VD8a8zExkpQUk6z=mo,Une aplication inedi,5,0,2.23.12.78,2023-09-18 16:49:04,,,2.23.12.78,FR,com.whatsapp,An inedi application,An inedi application
fefe81a9-e9e3-417d-a3b1-9d730896c6af,Niama Amine3imrane,https://play-lh.googleusercontent.com/a/ACg8ocJJqqfPHQxq7szQySFER_-bX6LmiFl0cs5cgsOZPfdw=mo,جميل,1,0,2.23.12.78,2023-09-18 16:47:00,,,2.23.12.78,FR,com.whatsapp,Beautiful,Beautiful
632bebb1-5d59-44f5-8fcd-274a592f9bae,Nestor Ya kyoni,https://play-lh.googleusercontent.com/a-/ALV-UjU_E_Eo3HvIAaQcVIXHPPAlAo-HjFa80a6yl4zD7Ha6Mg,C'est bon,2,0,2.23.6.76,2023-09-18 16:46:49,,,2.23.6.76,FR,com.whatsapp,It&#39;s good,It's good
fdaed2da-2654-4ebf-99b9-eeb36a38921b,Eniele Larousse,https://play-lh.googleusercontent.com/a-/ALV-UjWzMli_8j_koT0h_lXNIcGZDVH2eTrbwB1g5YqNDXkLPw,Vraiment les mises à jour de cette dernière temps est bon j'apprécie beaucoup l'application,5,0,2.23.18.79,2023-09-18 16:44:23,,,2.23.18.79,FR,com.whatsapp,Really the updates of late are good I really like the application,Really the updates of late are good I really like the application
d56d8f7d-1867-4b3f-a853-319ef7475150,Beria Celestin,https://play-lh.googleusercontent.com/a/ACg8ocIYlfZC_Yr5iJSxl33UVNH6I91b1iFIc1fw1d-UO2s_=mo,Zakaria ngarbaroum Tchad,5,0,,2023-09-18 16:41:03,,,,FR,com.whatsapp,Zakaria ngarbaroum Tchad,Zakaria ngarbaroum Tchad
da83d969-e750-4d2e-b04c-10189511153c,Assata Kone,https://play-lh.googleusercontent.com/a/ACg8ocIZ9VITcm6z2wfgL1yFU4uPtfxIPOu93h8W37PPyUPW=mo,Démontrons que sin2x+cos2x=1,1,1,2.23.13.76,2023-09-18 16:39:57,,,2.23.13.76,FR,com.whatsapp,Let us prove that sin2x+cos2x=1,Let us prove that sin2x+cos2x=1
209772ee-46b1-40f4-9509-91d474582e1b,Mamy Enongo,https://play-lh.googleusercontent.com/a/ACg8ocIwF9GwZy27aiBZlbvR6TjBMq5JYBTf-soZcRzQhxdP=mo,J'adore beaucoup WhatsApp Messenger,5,1,,2023-09-18 16:37:55,,,,FR,com.whatsapp,I really like WhatsApp Messenger,I really like WhatsApp Messenger
c5c0f289-47fa-4fda-bed6-25134bbabca1,Jacqueline Furaut,https://play-lh.googleusercontent.com/a/ACg8ocLmQ1aBDhIXha7rvmPvFTZcVdoBMNZ09hZa5O9ZVmus=mo,Bon FFT v CCF ss,4,1,2.23.18.79,2023-09-18 16:36:46,,,2.23.18.79,FR,com.whatsapp,Bon FFT v CCF ss,Bon FFT v CCF ss
af24473e-fb9a-4139-9772-3d46c87c6265,Abdrrahman Abouhmad,https://play-lh.googleusercontent.com/a/ACg8ocLLwDwHmtI4XvdirPrvrTIffgErrIgE-3G5NhN3x-cD=mo,3yan 3yan,4,0,2.23.12.78,2023-09-18 16:36:23,,,2.23.12.78,FR,com.whatsapp,3yan 3yan,3yan 3yan
895e96f0-4109-4478-92b0-3b534eb3a07a,Amy Kebe,https://play-lh.googleusercontent.com/a/ACg8ocIkNsqJ3tFidBkR5IJuW2Aep_9HwPRG0TS6pCtA45VJ=mo,Très gentil,5,0,,2023-09-18 16:36:13,,,,FR,com.whatsapp,Very kind,Very kind
66918bc4-ea1b-41e3-8bfd-a9b09e0b1457,M'mahawa Diawara M'mahawa,https://play-lh.googleusercontent.com/a/ACg8ocJW406zoKp_AfdBPhIfcveeiD8zvBLDxeDzaZM1JdCK=mo,M'mahawa Diawara i M'mahawa,5,0,,2023-09-18 16:35:22,,,,FR,com.whatsapp,M&#39;mahawa Diawara i M&#39;mahawa,M'mahawa Diawara i M'mahawa
ca1fb97d-b798-4117-b4e8-1f02828776f7,Ortus Ndongala,https://play-lh.googleusercontent.com/a-/ALV-UjWNKxQk6PAYhzFfVlkoymTniYQ7FrB-idS3fBgsGzLsU2E,Cool,4,0,2.23.13.76,2023-09-18 16:35:07,,,2.23.13.76,FR,com.whatsapp,Cool,Cool
1a10c159-7e49-43b6-8c67-3b93ffe29914,Clapared Ngoy mbayo,https://play-lh.googleusercontent.com/a/ACg8ocKbX9RxrPP8HfBilj3j1omXauxHwoZwWU-VsO13ltLf=mo,ROZI ROZI,5,1,2.23.13.76,2023-09-18 16:34:00,,,2.23.13.76,FR,com.whatsapp,ROSE ROSE,ROSE ROSE
976f32ab-5234-41af-a623-68c6049df6dd,Georges Yao,https://play-lh.googleusercontent.com/a/ACg8ocK6wLnH1aVZNBOwQLuSJHF_H9AvWPc4b1OnNSSxrUc2=mo,Joli,5,1,2.23.13.76,2023-09-18 16:28:00,,,2.23.13.76,FR,com.whatsapp,Pretty,Pretty
67e8d4e4-65df-4d1f-9d91-89c35a9600c1,Haoua Cherif,https://play-lh.googleusercontent.com/a/ACg8ocJ4ZZdHkko_Hgi_rfMaMT7UpWHlEGAyB7Jp4R4CVj70=mo,Très Bon,5,1,2.23.15.78,2023-09-18 16:27:00,,,2.23.15.78,FR,com.whatsapp,Very good,Very good
e5f93f5f-a6d8-4ff6-ab43-9c44424a8353,david kabongo,https://play-lh.googleusercontent.com/a/ACg8ocKCKSOnGlJeFHfMeo_0mIuLvq3K7_JchxWLmb29zuxn=mo,Une très bonne application,5,0,2.23.18.79,2023-09-18 16:24:17,,,2.23.18.79,FR,com.whatsapp,A very good app,A very good app
ab86c13c-0403-4cf5-a503-038e0faac1e1,kady Koné,https://play-lh.googleusercontent.com/a/ACg8ocILq0ThcKItb2HLKcjG4MZ4QMRX8aNbCA53yyJhJcbN=mo,💖💓💝,5,0,,2023-09-18 16:22:38,,,,FR,com.whatsapp,💖💓💝,💖💓💝
14085059-e833-4384-9101-b1a559154beb,Noura Kouassi,https://play-lh.googleusercontent.com/a/ACg8ocLy3jwm-rNpZSusTuE7NlJSIoBpq6Kjt5ianoxKp7Hi=mo,J'adore cette app,5,1,2.23.18.79,2023-09-18 16:21:32,,,2.23.18.79,FR,com.whatsapp,I love this app,I love this app
bfc1a58e-9132-4191-b588-d6af48706c4f,Aimée Awedeo,https://play-lh.googleusercontent.com/a/ACg8ocLdIDKY-uiQLRtS0w6otIlXR0MKfdPyys3nv7oawD5_=mo,Je ne sais pas parce que je ne l'utilise pas encore,5,1,2.23.18.79,2023-09-18 16:20:23,,,2.23.18.79,FR,com.whatsapp,I don&#39;t know because I don&#39;t use it yet,I don't know because I don't use it yet
9cbc0940-3d11-4784-a669-c7511ae982b7,Hassan Useni,https://play-lh.googleusercontent.com/a/ACg8ocINWUlHdnPanZYWS26uOLPBfsDL_7rdrtRf5D-U-9KE=mo,Anga de l'établissement,5,1,,2023-09-18 16:18:59,,,,FR,com.whatsapp,Anga of the establishment,Anga of the establishment
1c652325-ed60-4bd0-b126-d21e18c9f6a0,Armando Razafindrakoto,https://play-lh.googleusercontent.com/a-/ALV-UjWtaOVg1OHIfXO9h7aSSfIXqm_ULxDdnsyU749D93hfzKo,"Très bien, et utile",4,1,2.23.18.79,2023-09-18 16:17:13,,,2.23.18.79,FR,com.whatsapp,"Very good, and useful","Very good, and useful"
d86e16b3-580b-4e64-9fae-8c86076edf08,Coumba mamadou Niang,https://play-lh.googleusercontent.com/a/ACg8ocIQU0_kxNxpa_tNJnW6lcf1mM7Y-BueFkGIluedtdsU=mo,J'aime,5,0,2.23.17.76,2023-09-18 16:17:01,,,2.23.17.76,FR,com.whatsapp,I like,I like
9bd9d66d-ac1d-43df-9166-e59f5389ec2d,Mutuza kangela Timothé,https://play-lh.googleusercontent.com/a/ACg8ocK9pYdL-q5sFExR3KysrnS6NtXCgmGzhjTXDMlfMUOq=mo,Information,3,1,2.23.12.78,2023-09-18 16:14:53,,,2.23.12.78,FR,com.whatsapp,Information,Information
4d15d622-39c2-4a9d-8fe4-10c92d337c64,ZAG LAE,https://play-lh.googleusercontent.com/a/ACg8ocLm88_JYzVxmSJWypXbXXA6RAO_xFU-cGLCiYbez9e0=mo,We,5,1,2.22.13.76,2023-09-18 16:13:44,,,2.22.13.76,FR,com.whatsapp,We,We
45057007-6aca-4ede-a03a-57b638e1aa88,Yacou Ouedraogo,https://play-lh.googleusercontent.com/a/ACg8ocKdI_OrqdL4gmk9wKW6SFw4ijb7I9Ix5YLI3mBe97Eq=mo,Ce pour faire utiliser,5,1,,2023-09-18 16:13:15,,,,FR,com.whatsapp,This to make use,This to make use
6783d1e0-5084-4c8d-aa72-67e04b10c767,Mohamed Hussein,https://play-lh.googleusercontent.com/a/ACg8ocIiDY6j0R_T-ldIzsvgKsGlw2oyCutgUSBwPl7mkKnM=mo,Meilleurs applications merci beaucoup,4,1,,2023-09-18 16:13:04,,,,FR,com.whatsapp,Best apps thank you very much,Best apps thank you very much
f0610b30-0d2a-411b-8ced-d9824ac526da,Gadi Twagira,https://play-lh.googleusercontent.com/a/ACg8ocJEzFnYyJKDSKJ5zVNPqfLR8AfXQgwjiJq1T5wPx0LK=mo,Bien,5,0,,2023-09-18 16:08:35,,,,FR,com.whatsapp,GOOD,GOOD
